review_id,domain,entity_id,entity_name,review_text,sentiment_text,sentiment_label,rating,rating_original,review_date,source,raw_source_path,label_method,text_key
amazon_11142,ecommerce,B07C97XHJH,B07C97XHJH,Perfect as party favors,Perfect as party favors,positive,5.0,5.0,1551449801832,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",9623708884876605986
amazon_20813,ecommerce,B07F1S64GC,B07F1S64GC,"I really like them. I always buy cheap beauty blenders, but these have been the best so far! They dont feel cheap and are very soft. I need to re-order because I lost two of mine, but I'll keep using these as long as I need too.","I really like them. I always buy cheap beauty blenders, but these have been the best so far! They dont feel cheap and are very soft. I need to re-order because I lost two of mine, but I'll keep using these as long as I need too.",positive,5.0,5.0,1544629521567,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",13246184992788237254
amazon_28074,ecommerce,B019GBG0IE,B019GBG0IE,Too heavy! Collapses real easy.,Too heavy! Collapses real easy.,negative,1.0,1.0,1472586473000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",6589205630166322341
amazon_29986,ecommerce,B09NMD1MSM,B09NMD1MSM,"The first time I bought lume last year it lasted 72 hours like advertised. Idk if they changed the formula since then, but it has only been lasting 24 hours the passed 2 purchases and the entire bar used to last me 3 months now it lasts about 2 months.... don't know if they changed the formula so people had to buy more for profit or they changed the formula to save a few pennies somewhere in the ingredient list. I can't compare the ingredient list because I have already discarded that first bar and didn't have this thought until 2 weeks into the next 1. It's definitely not worth the cost anymore. Thinking about switching to a salt rock .","The first time I bought lume last year it lasted 72 hours like advertised. Idk if they changed the formula since then, but it has only been lasting 24 hours the passed 2 purchases and the entire bar used to last me 3 months now it lasts about 2 months.... don't know if they changed the formula so people had to buy more for profit or they changed the formula to save a few pennies somewhere in the ingredient list. I can't compare the ingredient list because I have already discarded that first bar and didn't have this thought until 2 weeks into the next 1. It's definitely not worth the cost anymore. Thinking about switching to a salt rock .",neutral,3.0,3.0,1655255296872,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",12157729446243833653
amazon_15804,ecommerce,B09YGXPSSX,B09YGXPSSX,Absolutely love these lashes! They’re lightweight and durable. It’s hard to find clear band lashes that are long and full but these are perfect! Will definitely be buying more!,Absolutely love these lashes! They’re lightweight and durable. It’s hard to find clear band lashes that are long and full but these are perfect! Will definitely be buying more!,positive,5.0,5.0,1662391701880,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",7919302894621729299
amazon_6800,ecommerce,B08N3ZH9QV,B08N3ZH9QV,This is not a good product. I stop use immediately because of fear of breaking my teeth. I do not recommend this product at all.,This is not a good product. I stop use immediately because of fear of breaking my teeth. I do not recommend this product at all.,negative,1.0,1.0,1625004957648,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",13016640725767833487
amazon_21318,ecommerce,B084ZHP45Y,B084ZHP45Y,Flakey and extremely greasy.,Flakey and extremely greasy.,negative,1.0,1.0,1626189939738,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",129648975184777223
amazon_14313,ecommerce,B07PGVTD65,B07PGVTD65,"I am reducing my chemical exposure so I tried this gel moisturizer. It has a nice scent, and is easy to apply. You don't have to use a lot, so that is a nice bonus. There is no sticky residue and it does work into your skin easily. I would buy it again.","I am reducing my chemical exposure so I tried this gel moisturizer. It has a nice scent, and is easy to apply. You don't have to use a lot, so that is a nice bonus. There is no sticky residue and it does work into your skin easily. I would buy it again.",positive,5.0,5.0,1655562404012,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",1066869600616368870
amazon_28435,ecommerce,B08L9KC69C,B08L9KC69C,It wasn't anything special but not the worst you can buy. Decent if you need something cheap.,It wasn't anything special but not the worst you can buy. Decent if you need something cheap.,neutral,3.0,3.0,1616528299423,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",12761633305043111634
amazon_12200,ecommerce,B01IMEH6GG,B01IMEH6GG,You can't beat the price for six bottles of Sally Hansen Miracle Gel polish. A regular bottle at a store costs between $7-10. I did receive a lot of pink/red colors but I knew that could happen. All the brushes and bottles are intact and in good condition upon arrival.,You can't beat the price for six bottles of Sally Hansen Miracle Gel polish. A regular bottle at a store costs between $7-10. I did receive a lot of pink/red colors but I knew that could happen. All the brushes and bottles are intact and in good condition upon arrival.,positive,4.0,4.0,1597080351874,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",1209782234926673411
amazon_4117,ecommerce,B0B5TLRRGT,B0B5TLRRGT,[[VIDEOID:6e70a5682493c2d1144e90d8599b0b39]] The shampoo does not come out neither does the top stay onThis item was a waste of money,[[VIDEOID:6e70a5682493c2d1144e90d8599b0b39]] The shampoo does not come out neither does the top stay onThis item was a waste of money,negative,1.0,1.0,1658785750458,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",2612103415284309719
amazon_10494,ecommerce,B07KYYLL21,B07KYYLL21,"Heating element worked for bout a month-now it does not get hotter than 87 degrees. Also, the bottom section with massage pieces continually comes loose. It floats to the top and there’s no to latch it back down. Also, the drain hose and pug come loose often, leaking water all over my hardware floor or rug. Then i deal with mildew. Don’t buy this","Heating element worked for bout a month-now it does not get hotter than 87 degrees. Also, the bottom section with massage pieces continually comes loose. It floats to the top and there’s no to latch it back down. Also, the drain hose and pug come loose often, leaking water all over my hardware floor or rug. Then i deal with mildew. Don’t buy this",negative,2.0,2.0,1631500509565,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",10152309543803033555
amazon_2493,ecommerce,B000FQMMWI,B000FQMMWI,"I love this bath salt. It's my 5th bottle already. After I tried Japanese Bath Salts, I can't use any other bath salt. It smells great and it leaves the skin super soft and moisturized.","I love this bath salt. It's my 5th bottle already. After I tried Japanese Bath Salts, I can't use any other bath salt. It smells great and it leaves the skin super soft and moisturized.",positive,5.0,5.0,1502629725051,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",14844178914270869167
amazon_18579,ecommerce,B01LZUPT3C,B01LZUPT3C,"It’s definitely too pale for my skin tone but I use it under other foundations and it’s the perfect combo. The coverage is really good and since the cushion is mostly skincare, it doesn’t make me feel guilty wearing it for many hours","It’s definitely too pale for my skin tone but I use it under other foundations and it’s the perfect combo. The coverage is really good and since the cushion is mostly skincare, it doesn’t make me feel guilty wearing it for many hours",positive,4.0,4.0,1519364487796,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",14040011617508285868
amazon_6139,ecommerce,B01LAV3O6E,B01LAV3O6E,hard to do and there was no directions how to take it off,hard to do and there was no directions how to take it off,neutral,3.0,3.0,1489680099000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",2897876611197803101
amazon_19816,ecommerce,B09B3GXY8F,B09B3GXY8F,This is a edited review on my first..I thought it good at first but..I have used as directed n every single nail I had grown out before I used this is broken off..I spent long time growing my nails bc they r weak n split n I did as directed..somehow my nails were soft but felt hard..crazy but true n then they started breaking or snagging..so it's a no for me..going back to opi brand..for me it's best..I'll give this away to someone to try..,This is a edited review on my first..I thought it good at first but..I have used as directed n every single nail I had grown out before I used this is broken off..I spent long time growing my nails bc they r weak n split n I did as directed..somehow my nails were soft but felt hard..crazy but true n then they started breaking or snagging..so it's a no for me..going back to opi brand..for me it's best..I'll give this away to someone to try..,negative,2.0,2.0,1668378248742,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",13018238638359183907
amazon_10378,ecommerce,B00HY8H6Q2,B00HY8H6Q2,I like how the plastic circle is smaller for my tragus piercing. They are perfect,I like how the plastic circle is smaller for my tragus piercing. They are perfect,positive,5.0,5.0,1462418342000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",3059532032752616150
amazon_8370,ecommerce,B005FH2SOO,B096LHP8WQ,"Love this product, it just took too long to get so don't run out.","Love this product, it just took too long to get so don't run out.",positive,5.0,5.0,1602009911793,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",13568801547081574006
amazon_21580,ecommerce,B01LX03YJ1,B01LX03YJ1,They are exactly how they were described. Many different colors to go with every outfit. We are very satisfied :),They are exactly how they were described. Many different colors to go with every outfit. We are very satisfied :),positive,5.0,5.0,1527005042753,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",15760391447871773063
amazon_11829,ecommerce,B01FH6FGS2,B01FH6FGS2,Nail polish was old and sticky.,Nail polish was old and sticky.,negative,1.0,1.0,1522499969974,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",17245772269174002011
amazon_5571,ecommerce,B07VN5J1GY,B07VN5J1GY,Not bright at all. Very crappy plastic and looks like mirrors are going to fall off pretty soon. Not happy. Battery spot doesn't even work at all!,Not bright at all. Very crappy plastic and looks like mirrors are going to fall off pretty soon. Not happy. Battery spot doesn't even work at all!,negative,1.0,1.0,1593582327625,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",10578220918699922235
